('2016-5-18!4', 10)
('2016-5-18!5', 7)
('2016-5-18!6', 1)
('2016-5-18!9', 2)
('2016-5-19!0', 76)
('2016-5-19!1', 9)
('2016-5-19!2', 19)
('2016-5-19!3', 10)
('2016-5-19!4', 5)
('2016-5-19!5', 2)
('2016-5-19!6', 1)
('2016-5-19!7', 2)
('2016-5-19!8', 2)
('2016-5-2!0', 43)
('2016-5-2!1', 15)
('2016-5-2!2', 13)
('2016-5-2!3', 11)
('2016-5-2!4', 5)
('2016-5-2!5', 4)
('2016-5-2!7', 1)
('2016-5-20!0', 53)
('2016-5-20!1', 13)
('2016-5-20!2', 22)
('2016-5-20!3', 11)
('2016-5-20!4', 4)
('2016-5-20!5', 3)
('2016-5-20!6', 1)
('2016-5-20!7', 1)
('2016-5-20!8', 2)
('2016-5-21!0', 78)
('2016-5-21!1', 9)
('2016-5-21!10', 1)
('2016-5-21!11', 1)
('2016-5-21!12', 1)
('2016-5-21!2', 19)
('2016-5-21!3', 14)
('2016-5-21!4', 6)
('2016-5-21!5', 4)
('2016-5-21!6', 2)
('2016-5-21!7', 1)
('2016-5-21!8', 2)
('2016-5-22!0', 25)
('2016-5-22!1', 7)
('2016-5-22!2', 8)
('2016-5-22!3', 4)
('2016-5-22!4', 2)
('2016-5-22!5', 2)
('2016-5-22!6', 2)
('2016-5-23!0', 54)
('2016-5-23!1', 10)
('2016-5-23!2', 15)
('2016-5-23!3', 7)
('2016-5-23!4', 7)
('2016-5-23!5', 2)
('2016-5-23!6', 2)
('2016-5-23!8', 1)
('2016-5-24!0', 50)
('2016-5-24!1', 20)
('2016-5-24!10', 1)
('2016-5-24!2', 13)
('2016-5-24!3', 9)
('2016-5-24!4', 5)
('2016-5-24!5', 2)
('2016-5-24!6', 1)
('2016-5-24!7', 1)
('2016-5-24!8', 2)
('2016-5-24!9', 1)
('2016-5-25!0', 54)
('2016-5-25!1', 15)
('2016-5-25!2', 21)
('2016-5-25!3', 14)
('2016-5-25!5', 2)
('2016-5-25!6', 3)
('2016-5-25!8', 1)
('2016-5-26!0', 49)
('2016-5-26!1', 25)
('2016-5-26!2', 22)
('2016-5-26!3', 15)
('2016-5-26!4', 6)
('2016-5-26!6', 1)
('2016-5-26!7', 1)
('2016-5-26!8', 1)
('2016-5-26!9', 1)
('2016-5-27!0', 54)
('2016-5-27!1', 20)
('2016-5-27!2', 20)
('2016-5-27!3', 9)
('2016-5-27!4', 4)
