('2011-11-24!4', 24)
('2011-11-24!3', 358)
('2011-11-24!2', 4094)
('2011-11-24!1', 82963)
('2011-11-24!0', 2795592)
('2011-11-23!5', 3)
('2011-11-23!4', 28)
('2011-11-23!3', 321)
('2011-11-23!2', 4183)
('2011-11-23!1', 83327)
('2011-11-23!0', 2832703)
('2011-11-22!6', 2)
('2011-11-22!5', 1)
('2011-11-22!4', 31)
('2011-11-22!3', 334)
('2011-11-22!2', 3896)
('2011-11-22!1', 80800)
('2011-11-22!0', 2803608)
('2011-11-21!7', 3)
('2011-11-21!6', 1)
('2011-11-21!5', 7)
('2011-11-21!4', 44)
('2011-11-21!3', 387)
('2011-11-21!2', 3949)
('2011-11-21!1', 78302)
('2011-11-21!0', 2790627)
('2011-11-20!6', 1)
('2011-11-20!5', 1)
('2011-11-20!4', 22)
('2011-11-20!3', 194)
('2011-11-20!2', 3269)
('2011-11-20!1', 77912)
('2011-11-20!0', 2969543)
('2011-11-19!7', 1)
('2011-11-19!6', 1)
('2011-11-19!5', 7)
('2011-11-19!4', 39)
('2011-11-19!3', 221)
('2011-11-19!2', 3439)
('2011-11-19!1', 82321)
('2011-11-19!0', 2984177)
('2011-11-18!6', 1)
('2011-11-18!5', 3)
('2011-11-18!4', 37)
('2011-11-18!3', 276)
('2011-11-18!2', 4076)
('2011-11-18!1', 81258)
('2011-11-18!0', 2893471)
('2011-11-17!6', 3)
('2011-11-17!5', 9)
('2011-11-17!4', 41)
('2011-11-17!3', 320)
('2011-11-17!2', 3909)
('2011-11-17!1', 83460)
('2011-11-17!0', 2778462)
('2011-11-16!6', 2)
('2011-11-16!5', 16)
('2011-11-16!4', 43)
('2011-11-16!3', 366)
('2011-11-16!2', 4804)
('2011-11-16!1', 88554)
('2011-11-16!0', 2755540)
('2011-11-15!5', 5)
('2011-11-15!4', 26)
('2011-11-15!3', 278)
('2011-11-15!2', 3798)
('2011-11-15!1', 78498)
('2011-11-15!0', 2763139)
('2011-11-14!6', 2)
('2011-11-14!5', 3)
('2011-11-14!4', 46)
('2011-11-14!3', 300)
('2011-11-14!2', 3974)
('2011-11-14!1', 75914)
('2011-11-14!0', 2731371)
('2011-11-13!9', 1)
('2011-11-13!8', 1)
('2011-11-13!6', 2)
('2011-11-13!5', 2)
('2011-11-13!4', 24)
('2011-11-13!3', 273)
('2011-11-13!2', 3679)
('2011-11-13!1', 79275)
('2011-11-13!0', 2948770)
('2011-11-12!5', 3)
('2011-11-12!4', 14)
('2011-11-12!3', 193)
('2011-11-12!2', 3688)
('2011-11-12!10', 1)
('2011-11-12!1', 86949)
('2011-11-12!0', 2957906)
('2011-11-11!6', 4)
('2011-11-11!5', 4)
('2011-11-11!4', 37)
('2011-11-11!3', 398)
('2011-11-11!2', 4656)
('2011-11-11!1', 87128)
('2011-11-11!0', 2957024)
('2011-11-10!6', 2)
('2011-11-10!5', 5)
('2011-11-10!4', 42)
('2011-11-10!3', 444)
('2011-11-10!2', 4362)
('2011-11-10!1', 84714)
('2011-11-10!0', 2806132)
