(616, 340)
(617, 373)
(618, 386)
(619, 363)
(620, 341)
(621, 338)
(622, 362)
(623, 319)
(624, 367)
(625, 351)
(626, 355)
(627, 374)
(628, 349)
(629, 359)
(630, 324)
(631, 326)
(632, 364)
(633, 355)
(634, 345)
(635, 320)
(636, 341)
(637, 343)
(638, 346)
(639, 366)
(640, 367)
(641, 302)
(642, 331)
(643, 310)
(644, 336)
(645, 301)
(646, 355)
(647, 345)
(648, 342)
(649, 285)
(650, 331)
(651, 348)
(652, 336)
(653, 319)
(654, 379)
(655, 331)
(656, 354)
(657, 320)
(658, 308)
(659, 294)
(660, 321)
(661, 332)
(662, 338)
(663, 301)
(664, 307)
(665, 310)
(666, 324)
(667, 324)
(668, 327)
(669, 339)
(670, 335)
(671, 315)
(672, 312)
(673, 327)
(674, 304)
(675, 327)
(676, 306)
(677, 300)
(678, 299)
(679, 307)
(680, 330)
(681, 309)
(682, 279)
(683, 310)
(684, 326)
(685, 271)
(686, 310)
(687, 289)
(688, 300)
(689, 337)
(690, 285)
(691, 307)
(692, 307)
(693, 319)
(694, 310)
(695, 307)
(696, 316)
(697, 291)
(698, 283)
(699, 294)
(700, 303)
(701, 293)
(702, 357)
(703, 328)
(704, 308)
(705, 267)
(706, 264)
(707, 284)
(708, 276)
(709, 277)
(710, 295)
(711, 299)
(712, 263)
(713, 256)
(714, 293)
(715, 291)
(716, 290)
(717, 263)
(718, 246)
(719, 268)
(720, 263)
(721, 293)
(722, 300)
(723, 271)
(724, 273)
(725, 272)
(726, 273)
(727, 265)
(728, 294)
(729, 254)
(730, 233)
(731, 287)
(732, 251)
(733, 288)
(734, 245)
(735, 270)
(736, 265)
(737, 266)
(738, 252)
(739, 282)
(740, 262)
(741, 262)
(742, 276)
(743, 244)
(744, 264)
(745, 293)
(746, 266)
(747, 245)
(748, 264)
(749, 257)
(750, 303)
(751, 235)
(752, 270)
(753, 288)
(754, 266)
(755, 249)
(756, 244)
(757, 255)
(758, 251)
(759, 221)
(760, 258)
(761, 235)
(762, 236)
(763, 243)
(764, 264)
(765, 260)
(766, 237)
(767, 245)
(768, 240)
(769, 261)
(770, 258)
(771, 273)
(772, 238)
(773, 245)
(774, 255)
(775, 241)
(776, 236)
(777, 246)
(778, 248)
(779, 222)
(780, 256)
(781, 266)
(782, 247)
(783, 296)
(784, 246)
(785, 243)
(786, 242)
(787, 251)
(788, 264)
(789, 252)
(790, 250)
(791, 217)
(792, 232)
(793, 218)
(794, 238)
(795, 271)
(796, 235)
(797, 247)
(798, 266)
(799, 253)
(800, 270)
(801, 295)
(802, 291)
(803, 248)
(804, 269)
(805, 244)
(806, 274)
(807, 273)
(808, 248)
(809, 239)
(810, 256)
(811, 253)
(812, 230)
(813, 227)
(814, 286)
(815, 236)
(816, 245)
(817, 247)
(818, 285)
(819, 234)
(820, 238)
(821, 234)
(822, 229)
(823, 241)
(824, 253)
(825, 244)
(826, 227)
(827, 235)
(828, 219)
(829, 217)
(830, 220)
(831, 227)
(832, 216)
(833, 246)
(834, 218)
(835, 207)
(836, 251)
(837, 233)
(838, 228)
(839, 230)
(840, 239)
(841, 229)
(842, 237)
(843, 230)
(844, 211)
(845, 215)
(846, 223)
(847, 201)
(848, 210)
(849, 189)
(850, 246)
(851, 224)
(852, 215)
(853, 197)
(854, 211)
(855, 211)
(856, 223)
(857, 210)
(858, 220)
(859, 234)
(860, 219)
(861, 248)
(862, 233)
(863, 245)
(864, 237)
(865, 211)
(866, 199)
(867, 212)
(868, 221)
(869, 245)
(870, 223)
(871, 238)
(872, 212)
(873, 224)
(874, 229)
(875, 192)
(876, 201)
(877, 202)
(878, 204)
(879, 185)
(880, 188)
(881, 212)
(882, 211)
(883, 200)
(884, 226)
(885, 197)
(886, 213)
(887, 183)
(888, 209)
(889, 210)
(890, 218)
(891, 227)
(892, 188)
(893, 224)
(894, 226)
(895, 226)
(896, 197)
(897, 233)
(898, 177)
(899, 230)
(900, 217)
(901, 202)
(902, 218)
(903, 215)
(904, 192)
(905, 211)
(906, 212)
(907, 222)
(908, 208)
(909, 186)
(910, 214)
(911, 210)
(912, 219)
(913, 188)
(914, 233)
(915, 213)
(916, 215)
(917, 201)
(918, 216)
(919, 220)
(920, 195)
(921, 197)
(922, 180)
(923, 184)
(924, 207)
(925, 207)
(926, 198)
(927, 184)
(928, 189)
(929, 181)
(930, 203)
(931, 198)
(932, 211)
(933, 204)
(934, 192)
(935, 191)
(936, 209)
(937, 196)
(938, 191)
(939, 189)
(940, 211)
(941, 200)
(942, 208)
(943, 200)
(944, 195)
(945, 187)
(946, 208)
(947, 197)
(948, 199)
(949, 173)
(950, 202)
(951, 200)
(952, 191)
(953, 160)
(954, 187)
(955, 185)
(956, 187)
(957, 191)
(958, 175)
(959, 202)
(960, 207)
(961, 194)
(962, 210)
(963, 185)
(964, 230)
(965, 181)
(966, 196)
(967, 206)
(968, 174)
(969, 217)
(970, 188)
(971, 192)
(972, 190)
(973, 224)
(974, 195)
(975, 199)
(976, 198)
(977, 205)
(978, 177)
(979, 188)
(980, 174)
(981, 209)
(982, 197)
(983, 180)
(984, 200)
(985, 187)
(986, 194)
(987, 202)
(988, 156)
(989, 167)
(990, 190)
(991, 210)
(992, 181)
(993, 153)
(994, 170)
(995, 206)
(996, 191)
(997, 174)
(998, 188)
(999, 198)
(1000, 174)
(1001, 196)
(1002, 162)
(1003, 181)
(1004, 176)
(1005, 182)
(1006, 174)
(1007, 183)
(1008, 178)
(1009, 178)
(1010, 189)
(1011, 178)
(1012, 182)
(1013, 168)
(1014, 180)
(1015, 184)
(1016, 156)
(1017, 158)
(1018, 171)
(1019, 169)
(1020, 193)
(1021, 156)
(1022, 170)
(1023, 149)
(1024, 155)
(1025, 153)
(1026, 186)
(1027, 164)
(1028, 162)
(1029, 182)
(1030, 179)
(1031, 164)
(1032, 181)
(1033, 175)
(1034, 171)
(1035, 167)
(1036, 154)
(1037, 173)
(1038, 183)
(1039, 163)
(1040, 158)
(1041, 171)
(1042, 165)
(1043, 157)
(1044, 168)
(1045, 166)
(1046, 185)
(1047, 146)
(1048, 162)
(1049, 158)
(1050, 159)
(1051, 148)
(1052, 135)
(1053, 144)
(1054, 159)
(1055, 157)
(1056, 136)
(1057, 167)
(1058, 162)
(1059, 197)
(1060, 168)
(1061, 146)
(1062, 140)
(1063, 157)
(1064, 164)
(1065, 157)
(1066, 155)
(1067, 162)
(1068, 182)
(1069, 152)
(1070, 155)
(1071, 162)
(1072, 178)
(1073, 156)
(1074, 153)
(1075, 160)
(1076, 157)
(1077, 150)
(1078, 141)
(1079, 151)
(1080, 152)
(1081, 165)
(1082, 152)
(1083, 167)
(1084, 151)
(1085, 154)
(1086, 147)
(1087, 150)
(1088, 171)
(1089, 136)
(1090, 143)
(1091, 156)
(1092, 148)
(1093, 126)
(1094, 153)
(1095, 165)
(1096, 157)
(1097, 164)
(1098, 153)
(1099, 157)
(1100, 146)
(1101, 151)
(1102, 166)
(1103, 143)
(1104, 168)
(1105, 159)
(1106, 137)
(1107, 150)
(1108, 142)
(1109, 148)
(1110, 140)
(1111, 141)
(1112, 166)
(1113, 174)
(1114, 158)
(1115, 131)
(1116, 128)
(1117, 142)
(1118, 147)
(1119, 145)
(1120, 145)
(1121, 159)
(1122, 143)
(1123, 146)
(1124, 117)
(1125, 143)
(1126, 130)
(1127, 150)
(1128, 134)
(1129, 143)
(1130, 138)
(1131, 156)
(1132, 148)
(1133, 131)
(1134, 115)
(1135, 132)
(1136, 129)
(1137, 159)
(1138, 121)
(1139, 132)
(1140, 138)
(1141, 141)
(1142, 148)
(1143, 144)
(1144, 127)
(1145, 136)
(1146, 138)
(1147, 131)
(1148, 157)
(1149, 143)
(1150, 126)
(1151, 142)
(1152, 121)
(1153, 137)
(1154, 148)
(1155, 113)
(1156, 125)
(1157, 140)
(1158, 120)
(1159, 133)
(1160, 119)
(1161, 128)
(1162, 137)
(1163, 125)
(1164, 136)
(1165, 134)
(1166, 129)
(1167, 129)
(1168, 133)
(1169, 139)
(1170, 125)
(1171, 115)
(1172, 140)
(1173, 130)
(1174, 148)
(1175, 127)
(1176, 132)
(1177, 124)
(1178, 150)
(1179, 127)
(1180, 130)
(1181, 130)
(1182, 121)
(1183, 131)
(1184, 125)
(1185, 126)
(1186, 126)
(1187, 122)
(1188, 131)
(1189, 124)
(1190, 147)
(1191, 108)
(1192, 132)
(1193, 114)
(1194, 112)
(1195, 119)
(1196, 120)
(1197, 122)
(1198, 124)
(1199, 109)
(1200, 120)
(1201, 125)
(1202, 118)
(1203, 125)
(1204, 133)
(1205, 125)
(1206, 124)
(1207, 130)
(1208, 119)
(1209, 123)
(1210, 112)
(1211, 116)
(1212, 105)
(1213, 116)
(1214, 104)
(1215, 103)
(1216, 121)
(1217, 118)
(1218, 118)
(1219, 117)
(1220, 117)
(1221, 109)
(1222, 116)
(1223, 115)
(1224, 129)
(1225, 125)
(1226, 111)
(1227, 129)
(1228, 113)
(1229, 137)
(1230, 112)
(1231, 120)
(1232, 122)
(1233, 104)
(1234, 112)
(1235, 122)
(1236, 123)
(1237, 113)
(1238, 113)
(1239, 103)
(1240, 112)
(1241, 99)
(1242, 122)
(1243, 114)
(1244, 111)
(1245, 116)
(1246, 115)
(1247, 115)
(1248, 126)
(1249, 141)
(1250, 108)
(1251, 112)
(1252, 124)
(1253, 128)
(1254, 112)
(1255, 104)
(1256, 112)
(1257, 127)
(1258, 130)
(1259, 145)
(1260, 117)
(1261, 98)
(1262, 105)
(1263, 109)
(1264, 115)
(1265, 104)
(1266, 129)
(1267, 113)
(1268, 123)
(1269, 106)
(1270, 99)
(1271, 108)
(1272, 111)
(1273, 133)
(1274, 105)
(1275, 118)
(1276, 123)
(1277, 136)
(1278, 127)
(1279, 100)
(1280, 142)
(1281, 128)
(1282, 124)
(1283, 128)
(1284, 122)
(1285, 129)
(1286, 138)
(1287, 126)
(1288, 144)
(1289, 111)
(1290, 103)
(1291, 128)
(1292, 129)
(1293, 115)
(1294, 107)
(1295, 123)
(1296, 114)
(1297, 118)
(1298, 114)
(1299, 127)
(1300, 109)
(1301, 113)
(1302, 104)
(1303, 117)
(1304, 128)
(1305, 121)
(1306, 104)
(1307, 101)
(1308, 123)
(1309, 99)
(1310, 112)
(1311, 117)
(1312, 105)
(1313, 112)
(1314, 103)
(1315, 115)
(1316, 127)
(1317, 103)
(1318, 105)
(1319, 108)
(1320, 110)
(1321, 116)
(1322, 110)
(1323, 101)
(1324, 86)
(1325, 95)
(1326, 99)
(1327, 106)
(1328, 104)
(1329, 114)
(1330, 98)
(1331, 96)
(1332, 106)
(1333, 103)
(1334, 95)
(1335, 99)
(1336, 101)
(1337, 94)
(1338, 111)
(1339, 93)
(1340, 95)
(1341, 85)
(1342, 99)
(1343, 89)
(1344, 99)
(1345, 91)
(1346, 97)
(1347, 100)
(1348, 95)
(1349, 88)
(1350, 90)
(1351, 84)
(1352, 101)
(1353, 93)
(1354, 97)
(1355, 98)
(1356, 92)
(1357, 94)
(1358, 105)
(1359, 103)
(1360, 108)
(1361, 90)
(1362, 85)
(1363, 100)
(1364, 97)
(1365, 103)
(1366, 108)
(1367, 98)
(1368, 100)
(1369, 106)
(1370, 92)
(1371, 97)
(1372, 93)
(1373, 114)
(1374, 89)
(1375, 94)
(1376, 100)
(1377, 114)
(1378, 87)
(1379, 92)
(1380, 93)
(1381, 93)
(1382, 97)
(1383, 127)
(1384, 98)
(1385, 79)
(1386, 94)
(1387, 91)
(1388, 103)
(1389, 92)
(1390, 97)
(1391, 87)
(1392, 110)
(1393, 104)
(1394, 85)
(1395, 102)
(1396, 97)
(1397, 105)
(1398, 108)
(1399, 101)
(1400, 98)
(1401, 115)
(1402, 93)
(1403, 84)
(1404, 103)
(1405, 85)
(1406, 70)
(1407, 81)
(1408, 96)
(1409, 101)
(1410, 85)
(1411, 83)
(1412, 104)
(1413, 98)
(1414, 107)
(1415, 69)
(1416, 95)
(1417, 89)
(1418, 95)
(1419, 90)
(1420, 96)
(1421, 92)
(1422, 89)
(1423, 87)
(1424, 88)
(1425, 90)
(1426, 97)
(1427, 91)
(1428, 95)
(1429, 101)
(1430, 92)
(1431, 96)
(1432, 97)
(1433, 92)
(1434, 100)
(1435, 90)
(1436, 96)
(1437, 94)
(1438, 82)
(1439, 92)
(1440, 92)
(1441, 93)
(1442, 83)
(1443, 89)
(1444, 97)
(1445, 98)
(1446, 86)
(1447, 99)
(1448, 97)
(1449, 92)
(1450, 81)
(1451, 99)
(1452, 102)
(1453, 102)
(1454, 94)
(1455, 85)
(1456, 91)
(1457, 99)
(1458, 90)
(1459, 95)
(1460, 107)
(1461, 85)
(1462, 83)
(1463, 83)
(1464, 87)
(1465, 74)
(1466, 88)
(1467, 87)
(1468, 85)
(1469, 83)
(1470, 87)
(1471, 90)
(1472, 84)
(1473, 94)
(1474, 90)
(1475, 80)
(1476, 84)
(1477, 74)
(1478, 95)
(1479, 84)
(1480, 111)
(1481, 91)
(1482, 81)
(1483, 106)
(1484, 78)
(1485, 95)
(1486, 107)
(1487, 82)
(1488, 97)
(1489, 91)
(1490, 82)
(1491, 87)
(1492, 89)
(1493, 100)
(1494, 95)
(1495, 82)
(1496, 71)
(1497, 109)
(1498, 95)
(1499, 88)
(1500, 75)
(1501, 76)
(1502, 77)
(1503, 76)
(1504, 92)
(1505, 75)
(1506, 109)
(1507, 68)
(1508, 89)
(1509, 88)
(1510, 87)
(1511, 90)
(1512, 82)
(1513, 93)
(1514, 81)
(1515, 87)
(1516, 83)
(1517, 81)
(1518, 78)
(1519, 83)
(1520, 108)
(1521, 100)
(1522, 81)
(1523, 94)
(1524, 69)
(1525, 83)
(1526, 83)
(1527, 69)
(1528, 72)
(1529, 69)
(1530, 80)
(1531, 83)
(1532, 82)
(1533, 91)
(1534, 70)
(1535, 74)
(1536, 81)
(1537, 106)
(1538, 81)
(1539, 84)
(1540, 90)
(1541, 83)
(1542, 83)
(1543, 86)
(1544, 84)
(1545, 92)
(1546, 71)
(1547, 80)
(1548, 93)
(1549, 81)
(1550, 71)
(1551, 87)
(1552, 77)
(1553, 79)
(1554, 90)
(1555, 82)
(1556, 81)
(1557, 108)
(1558, 87)
(1559, 80)
(1560, 87)
(1561, 83)
(1562, 81)
(1563, 98)
(1564, 87)
(1565, 94)
(1566, 97)
(1567, 86)
(1568, 82)
(1569, 71)
(1570, 77)
(1571, 88)
(1572, 80)
(1573, 80)
(1574, 87)
(1575, 61)
(1576, 77)
(1577, 88)
(1578, 89)
(1579, 79)
(1580, 68)
(1581, 86)
(1582, 97)
(1583, 62)
(1584, 78)
(1585, 67)
(1586, 94)
(1587, 80)
(1588, 93)
(1589, 88)
(1590, 84)
(1591, 92)
(1592, 60)
(1593, 73)
(1594, 72)
(1595, 83)
(1596, 74)
(1597, 70)
(1598, 105)
(1599, 69)
(1600, 92)
(1601, 78)
(1602, 76)
(1603, 92)
(1604, 95)
(1605, 97)
(1606, 86)
(1607, 90)
(1608, 91)
(1609, 83)
(1610, 72)
(1611, 71)
(1612, 80)
(1613, 77)
(1614, 65)
(1615, 80)
(1616, 84)
(1617, 90)
(1618, 87)
(1619, 96)
(1620, 98)
(1621, 75)
(1622, 79)
(1623, 93)
(1624, 75)
(1625, 82)
(1626, 91)
(1627, 84)
(1628, 76)
(1629, 78)
(1630, 80)
(1631, 91)
(1632, 76)
(1633, 77)
(1634, 98)
(1635, 74)
(1636, 75)
(1637, 94)
(1638, 86)
(1639, 98)
(1640, 73)
(1641, 71)
(1642, 81)
(1643, 93)
(1644, 71)
(1645, 81)
(1646, 77)
(1647, 82)
(1648, 79)
(1649, 88)
(1650, 81)
(1651, 86)
(1652, 81)
(1653, 81)
(1654, 95)
(1655, 95)
(1656, 86)
(1657, 100)
(1658, 72)
(1659, 87)
(1660, 82)
(1661, 82)
(1662, 60)
(1663, 99)
(1664, 83)
(1665, 65)
(1666, 69)
(1667, 76)
(1668, 85)
(1669, 71)
(1670, 83)
(1671, 79)
(1672, 94)
(1673, 73)
(1674, 64)
(1675, 84)
(1676, 79)
(1677, 70)
(1678, 88)
(1679, 86)
(1680, 73)
(1681, 91)
(1682, 85)
(1683, 90)
(1684, 86)
(1685, 88)
(1686, 86)
(1687, 85)
(1688, 101)
(1689, 91)
(1690, 89)
(1691, 76)
(1692, 78)
(1693, 99)
(1694, 86)
(1695, 89)
(1696, 95)
(1697, 81)
(1698, 83)
(1699, 67)
(1700, 88)
(1701, 82)
(1702, 75)
(1703, 75)
(1704, 91)
(1705, 76)
(1706, 94)
(1707, 79)
(1708, 89)
(1709, 74)
(1710, 87)
(1711, 82)
(1712, 77)
(1713, 79)
(1714, 77)
(1715, 56)
(1716, 64)
(1717, 80)
(1718, 68)
(1719, 75)
(1720, 88)
(1721, 78)
(1722, 74)
(1723, 86)
(1724, 86)
(1725, 82)
(1726, 75)
(1727, 95)
(1728, 70)
(1729, 83)
(1730, 92)
(1731, 77)
(1732, 69)
(1733, 84)
(1734, 73)
(1735, 84)
(1736, 88)
(1737, 92)
(1738, 88)
(1739, 70)
(1740, 71)
(1741, 86)
(1742, 77)
(1743, 88)
(1744, 86)
(1745, 86)
(1746, 70)
(1747, 78)
(1748, 90)
(1749, 65)
(1750, 86)
(1751, 95)
(1752, 89)
(1753, 79)
(1754, 76)
(1755, 75)
(1756, 59)
(1757, 73)
(1758, 85)
(1759, 83)
(1760, 78)
(1761, 83)
(1762, 72)
(1763, 84)
(1764, 75)
(1765, 65)
(1766, 85)
(1767, 87)
(1768, 71)
(1769, 85)
(1770, 85)
(1771, 76)
(1772, 93)
(1773, 81)
(1774, 80)
(1775, 72)
(1776, 77)
(1777, 76)
(1778, 73)
(1779, 68)
(1780, 91)
(1781, 86)
(1782, 85)
(1783, 65)
(1784, 86)
(1785, 78)
(1786, 76)
(1787, 75)
(1788, 104)
(1789, 83)
(1790, 76)
(1791, 81)
(1792, 88)
(1793, 85)
(1794, 82)
(1795, 73)
(1796, 62)
(1797, 88)
(1798, 65)
(1799, 67)
(1800, 69)
(1801, 86)
(1802, 85)
(1803, 70)
(1804, 74)
(1805, 69)
(1806, 71)
(1807, 90)
(1808, 75)
(1809, 88)
(1810, 72)
(1811, 75)
(1812, 88)
(1813, 86)
(1814, 92)
(1815, 85)
(1816, 77)
(1817, 70)
(1818, 89)
(1819, 61)
(1820, 69)
(1821, 92)
(1822, 64)
(1823, 72)
(1824, 72)
(1825, 68)
(1826, 72)
(1827, 68)
(1828, 82)
(1829, 50)
(1830, 88)
(1831, 74)
(1832, 57)
(1833, 73)
(1834, 92)
(1835, 81)
(1836, 71)
(1837, 83)
(1838, 74)
(1839, 70)
(1840, 90)
(1841, 84)
(1842, 96)
(1843, 67)
(1844, 76)
(1845, 78)
(1846, 83)
(1847, 80)
(1848, 79)
(1849, 73)
(1850, 83)
(1851, 69)
(1852, 77)
(1853, 70)
(1854, 87)
(1855, 71)
(1856, 74)
(1857, 68)
(1858, 77)
(1859, 83)
(1860, 86)
(1861, 63)
(1862, 63)
(1863, 88)
(1864, 93)
(1865, 88)
(1866, 81)
(1867, 77)
(1868, 80)
(1869, 90)
(1870, 94)
(1871, 69)
(1872, 84)
(1873, 73)
